,carat,cut,color,clarity,depth,table,price,x,y,z,volume
13349,1.02,Very Good,E,SI1,63.1,61.0,5508,6.42,6.35,4.03,164.29101
13350,0.24,Very Good,D,VS2,60.2,59.0,419,4.03,4.04,2.43,39.56331600000001
13351,0.27,Very Good,D,VS2,63.0,57.0,419,4.06,4.1,2.57,42.78021999999999
13352,0.24,Very Good,E,VS2,60.1,58.0,419,4.01,4.04,2.42,39.204967999999994
13353,0.24,Very Good,E,VS2,63.5,53.0,419,3.96,3.98,2.52,39.717216
13354,0.24,Very Good,E,VS2,62.1,58.0,419,4.0,4.02,2.49,40.0392
13355,0.24,Very Good,E,VS2,63.1,56.0,419,3.95,3.98,2.5,39.3025
13356,0.24,Very Good,E,VS2,63.0,58.0,419,3.94,3.97,2.49,38.94808200000001
13357,0.24,Very Good,E,VS2,61.5,58.0,419,4.02,4.05,2.48,40.37688
13358,0.24,Very Good,E,VS2,62.1,59.0,419,3.98,4.01,2.48,39.580304
13359,0.24,Very Good,F,VS2,61.4,58.0,419,3.99,4.05,2.47,39.913965000000005
13360,0.24,Very Good,F,VS2,62.4,58.0,419,3.98,4.0,2.49,39.640800000000006
13361,0.24,Very Good,F,VS2,62.9,58.0,419,3.94,4.01,2.5,39.49849999999999
13362,0.24,Very Good,F,VS2,59.6,58.0,419,4.08,4.11,2.44,40.91587200000001
13363,0.24,Very Good,F,VS2,61.9,59.0,419,3.98,4.0,2.47,39.3224
13364,0.24,Very Good,F,VS1,59.9,58.0,419,4.02,4.06,2.42,39.49730399999999
13365,0.24,Very Good,F,VS1,63.0,58.0,419,3.92,3.95,2.48,38.40032
13366,0.24,Very Good,F,VS1,62.5,58.0,419,3.95,3.96,2.47,38.635740000000006
13367,0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49,38.84922900000001
13368,0.24,Very Good,E,VS1,62.4,59.0,419,3.94,3.98,2.47,38.732564
13369,0.24,Very Good,E,VS1,59.8,58.0,419,4.02,4.11,2.43,40.148945999999995
13370,0.24,Very Good,D,VS1,61.4,58.0,419,3.99,4.02,2.46,39.457907999999996
13371,0.24,Very Good,D,VS1,62.2,58.0,419,3.95,3.99,2.47,38.92843500000001
13372,0.24,Very Good,D,VS1,62.9,56.0,419,3.96,3.99,2.5,39.501000000000005
13373,0.24,Ideal,F,VS2,62.2,57.0,419,3.96,4.01,2.48,39.38140799999999
13374,0.24,Ideal,F,VS2,61.2,57.0,419,4.04,4.06,2.48,40.677952
13375,0.24,Ideal,F,VS1,61.3,56.0,419,4.0,4.03,2.46,39.6552
13376,0.26,Very Good,D,VS2,59.6,63.0,420,4.13,4.16,2.47,42.43657600000001
13377,0.26,Very Good,D,VS1,63.3,57.0,420,4.03,4.06,2.56,41.886207999999996
13378,0.32,Ideal,H,SI2,61.5,56.0,420,4.43,4.45,2.73,53.817855
13379,0.32,Ideal,H,SI2,61.9,54.0,420,4.42,4.46,2.75,54.2113
13380,0.3,Ideal,F,VS2,62.0,53.7,601,4.31,4.33,2.68,50.014964
13381,0.3,Ideal,F,VS2,62.3,53.5,601,4.27,4.32,2.68,49.43635200000001
13382,0.3,Ideal,F,VS2,62.5,53.3,601,4.28,4.31,2.69,49.621891999999995
13383,0.3,Ideal,D,VS1,61.0,58.0,601,4.3,4.36,2.64,49.49472000000001
13384,0.31,Ideal,E,SI1,60.1,57.0,601,4.36,4.39,2.63,50.339251999999995
13385,0.37,Ideal,J,IF,61.9,54.0,601,4.63,4.68,2.88,62.40499199999999
13386,0.39,Fair,E,SI1,65.6,60.0,601,4.5,4.56,2.97,60.9444
13387,0.35,Good,D,SI1,63.3,56.0,601,4.5,4.53,2.86,58.301100000000005
13388,0.35,Premium,D,SI1,61.5,58.0,601,4.53,4.55,2.79,57.506085
13389,0.35,Ideal,D,SI1,62.1,57.0,601,4.47,4.49,2.78,55.79543399999999
13390,0.38,Ideal,G,SI2,61.6,55.0,602,4.64,4.68,2.87,62.32262399999999
13391,0.38,Ideal,G,SI2,61.2,56.0,602,4.7,4.74,2.89,64.38342000000002
13392,0.38,Ideal,F,SI2,62.1,56.0,602,4.62,4.65,2.88,61.87104
13393,0.32,Very Good,F,VS2,59.7,62.0,602,4.38,4.43,2.63,51.03094199999999
13394,0.32,Good,F,VS2,63.3,57.0,602,4.34,4.38,2.76,52.465391999999994
13395,0.32,Ideal,G,VS1,61.9,55.0,602,4.4,4.42,2.73,53.09304
13396,0.32,Very Good,F,VS2,58.8,62.0,602,4.43,4.48,2.62,51.997568
13397,0.32,Ideal,F,VS2,61.9,55.0,602,4.41,4.45,2.74,53.77113000000001
13398,0.32,Ideal,G,VS1,60.7,56.0,602,4.43,4.46,2.7,53.34606
13399,0.32,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74,51.846554000000005
13400,0.32,Ideal,F,VS2,62.4,57.0,602,4.37,4.44,2.75,53.35770000000001
13401,0.32,Very Good,G,VS1,61.2,62.0,602,4.41,4.45,2.71,53.182395
13402,0.32,Premium,H,VVS2,62.2,58.0,602,4.33,4.38,2.71,51.396234
13403,0.32,Very Good,F,VS2,61.2,58.0,602,4.38,4.41,2.69,51.959502
13404,0.32,Premium,F,VS2,59.5,60.0,602,4.46,4.48,2.66,53.148928000000005
13405,0.35,Very Good,H,VS1,60.0,57.0,603,4.57,4.6,2.75,57.8105
13406,0.3,Very Good,E,VS2,62.7,53.0,603,4.32,4.35,2.72,51.114239999999995
13407,0.3,Very Good,F,VS1,63.1,59.0,603,4.2,4.27,2.67,47.883779999999994
13408,0.4,Very Good,J,SI1,58.9,59.0,603,4.84,4.87,2.86,67.412488
13409,0.37,Ideal,I,VS2,61.2,56.0,603,4.62,4.66,2.84,61.142928
13410,1.18,Very Good,H,SI1,60.1,59.0,5508,6.83,6.88,4.11,193.13054400000001
13411,1.16,Ideal,H,SI2,61.1,56.0,5509,6.78,6.79,4.15,191.05023000000003
13412,1.02,Ideal,E,SI1,62.3,54.0,5509,6.45,6.49,4.03,168.69781500000002
13413,1.2,Ideal,H,SI1,62.9,57.0,5510,6.79,6.76,4.26,195.53570399999998
13414,1.2,Premium,I,SI1,60.7,59.0,5510,6.9,6.87,4.18,198.14454
13415,1.2,Premium,H,SI2,62.4,57.0,5510,6.83,6.75,4.24,195.4746
13416,1.23,Ideal,H,SI2,63.8,57.0,5510,6.78,6.72,4.31,196.37049599999997
13417,1.5,Ideal,I,I1,61.8,57.0,5510,7.39,7.31,4.54,245.254886
13418,1.2,Ideal,I,SI1,61.8,56.0,5510,6.8,6.77,4.19,192.89084
13419,1.23,Premium,J,VS1,62.7,58.0,5510,6.82,6.79,4.27,197.73430599999998
13420,1.2,Premium,I,SI1,61.1,58.0,5510,6.88,6.8,4.18,195.55711999999997
13421,1.0,Very Good,G,SI1,62.3,62.0,5511,6.34,6.38,3.96,160.178832
13422,0.9,Very Good,D,VS1,63.4,58.0,5511,6.15,6.09,3.88,145.31958
13423,1.32,Very Good,J,SI2,61.7,60.0,5513,6.95,7.01,4.31,209.98104499999997
13424,1.2,Good,F,SI2,59.0,60.0,5514,6.9,6.97,4.09,196.70037000000002
13425,1.08,Very Good,H,VS2,62.9,59.0,5515,6.47,6.56,4.1,174.01711999999998
13426,1.01,Premium,H,VS1,61.1,58.0,5515,6.48,6.45,3.95,165.09420000000003
13427,1.01,Good,H,VS1,63.8,59.0,5515,6.34,6.3,4.03,160.96626
13428,1.01,Premium,E,SI1,62.8,59.0,5515,6.45,6.41,4.04,167.03178000000003
13429,1.08,Very Good,H,SI1,63.2,58.0,5516,6.57,6.49,4.13,176.100309
13430,1.06,Ideal,I,VS2,60.3,57.0,5516,6.61,6.66,4.01,176.530626
13431,0.92,Ideal,E,SI1,62.1,56.0,5516,6.22,6.24,3.87,150.20553600000002
13432,1.08,Ideal,H,SI1,61.8,54.0,5517,6.6,6.61,4.09,178.43033999999997
13433,1.27,Premium,J,VS1,62.6,59.0,5518,6.88,6.92,4.32,205.673472
13434,1.2,Very Good,G,SI2,61.7,59.0,5518,6.81,6.86,4.22,197.144052
13435,1.03,Ideal,G,SI1,61.6,55.0,5518,6.48,6.52,4.0,168.9984
13436,1.01,Very Good,G,VS2,62.5,60.0,5519,6.31,6.37,3.96,159.171012
13437,1.16,Ideal,J,IF,60.6,56.0,5519,6.79,6.86,4.14,192.83871599999998
13438,1.16,Ideal,G,SI1,60.9,57.0,5519,6.79,6.75,4.12,188.8299
13439,1.46,Premium,I,SI2,62.4,59.0,5519,7.21,7.16,4.49,231.78996400000003
13440,1.06,Very Good,F,SI1,63.4,58.0,5520,6.51,6.42,4.1,171.35621999999998
13441,1.06,Premium,H,VS2,60.7,59.0,5520,6.61,6.57,4.0,173.7108
13442,1.24,Ideal,G,SI2,61.4,56.0,5520,6.98,6.92,4.27,206.247832
13443,1.23,Premium,I,VS2,61.7,58.0,5521,6.85,6.87,4.23,199.061685
13444,1.0,Very Good,F,SI1,63.3,58.0,5521,6.34,6.36,4.02,162.096048
13445,1.1,Very Good,H,SI1,62.9,57.0,5521,6.54,6.59,4.13,177.99721799999998
13446,1.12,Ideal,H,SI1,61.9,57.0,5521,6.64,6.68,4.12,182.74342399999998
13447,1.0,Very Good,G,SI1,61.0,56.7,5522,6.44,6.47,3.94,164.167192
13448,1.2,Very Good,I,SI1,62.6,59.0,5522,6.75,6.71,4.21,190.681425
13449,1.02,Ideal,H,SI1,60.9,57.0,5522,6.51,6.55,3.98,169.70918999999998
13450,1.03,Premium,H,VS1,62.5,59.0,5523,6.43,6.47,4.03,167.656463
13451,1.03,Premium,H,VS1,62.0,59.0,5523,6.45,6.48,4.01,167.60196000000002
13452,1.1,Very Good,I,VS2,61.8,58.0,5524,6.59,6.62,4.08,177.99326399999998
13453,1.08,Very Good,H,VS2,58.1,62.0,5524,6.72,6.74,3.91,177.094848
13454,1.35,Fair,J,SI1,65.2,56.0,5524,6.9,7.02,4.54,219.90852
13455,1.04,Very Good,F,SI1,62.9,54.0,5525,6.46,6.49,4.07,170.63637800000004
13456,1.01,Premium,E,SI1,60.7,58.0,5525,6.5,6.48,3.94,165.95280000000002
13457,1.15,Ideal,E,SI1,62.7,56.0,5526,6.73,6.7,4.21,189.83311
13458,1.03,Good,D,SI1,57.7,62.0,5526,6.63,6.65,3.83,168.862785
13459,1.13,Very Good,G,SI1,63.1,58.0,5526,6.65,6.59,4.18,183.18223
13460,1.01,Ideal,F,SI1,62.0,54.0,5527,6.41,6.49,4.0,166.4036
13461,1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1,176.70425999999998
13462,1.0,Very Good,F,SI1,63.3,58.0,5528,6.28,6.39,4.01,160.91809199999997
13463,1.04,Ideal,E,SI1,62.4,57.0,5528,6.48,6.53,4.06,171.79646400000001
13464,1.21,Premium,G,SI2,60.3,58.0,5529,6.96,6.9,4.18,200.74032
13465,1.27,Very Good,J,VS2,62.7,58.0,5530,6.88,6.91,4.32,205.376256
13466,0.91,Very Good,E,VS1,61.8,60.0,5530,6.17,6.2,3.82,146.13028
13467,1.13,Very Good,I,VS2,60.7,58.0,5531,6.72,6.75,4.09,185.5224
13468,1.04,Ideal,E,SI2,62.3,55.0,5531,6.46,6.49,4.03,168.95936200000003
13469,1.21,Premium,J,VVS2,61.7,60.0,5531,6.85,6.82,4.22,197.14574
13470,1.01,Premium,D,SI1,58.9,58.0,5532,6.57,6.54,3.86,165.85570800000002
13471,1.07,Ideal,G,SI1,61.7,54.0,5532,6.59,6.61,4.07,177.288793
13472,1.01,Very Good,D,SI1,59.7,57.0,5533,6.53,6.56,3.91,167.491888
13473,1.52,Fair,G,SI2,64.9,59.0,5533,7.19,7.15,4.65,239.04952500000005
13474,1.01,Very Good,E,SI1,59.5,57.0,5534,6.56,6.62,3.92,170.234624
13475,1.22,Premium,G,SI2,60.2,58.0,5534,6.92,6.9,4.16,198.63168000000002
13476,1.15,Ideal,I,VS2,61.7,57.0,5534,6.72,6.74,4.15,187.96512
13477,1.2,Ideal,J,VS1,61.3,56.0,5534,6.83,6.87,4.2,197.07282
13478,1.08,Ideal,F,SI1,62.7,57.0,5534,6.53,6.57,4.11,176.32763100000003
13479,1.01,Ideal,E,SI1,62.0,56.0,5534,6.41,6.47,3.99,165.47607299999999
13480,1.01,Ideal,E,SI1,60.8,56.0,5534,6.48,6.51,3.95,166.62996
13481,1.06,Premium,F,SI1,58.4,61.0,5535,6.73,6.69,3.92,176.492904
13482,0.9,Premium,E,VS1,59.4,59.0,5535,6.28,6.31,3.74,148.204232
13483,1.1,Ideal,G,SI2,62.6,56.0,5535,6.64,6.58,4.14,180.88156799999996
13484,1.2,Ideal,I,SI1,62.4,57.0,5535,6.75,6.8,4.23,194.157
13485,0.91,Ideal,D,SI1,62.1,55.0,5535,6.2,6.24,3.86,149.33568
13486,1.04,Good,G,VS2,61.4,65.0,5535,6.53,6.47,3.99,168.57390900000001
13487,1.5,Premium,J,SI1,62.1,57.0,5536,7.42,7.26,4.56,245.64355199999997
13488,1.07,Ideal,E,SI1,61.4,57.0,5537,6.59,6.53,4.03,173.421781
13489,1.16,Very Good,H,VS2,63.0,57.0,5537,6.64,6.66,4.19,185.29185600000002
13490,1.15,Very Good,G,SI1,61.3,62.0,5538,6.68,6.72,4.11,184.496256
13491,1.01,Good,G,VS2,63.2,64.0,5538,6.34,6.28,3.99,158.862648
13492,1.01,Fair,G,VS2,64.5,57.0,5538,6.26,6.2,4.02,156.02423999999996
13493,1.01,Premium,G,VS2,58.1,59.0,5538,6.61,6.53,3.82,164.88380600000002
13494,1.09,Very Good,E,SI1,62.5,57.0,5539,6.55,6.61,4.11,177.94450500000002
13495,0.7,Ideal,D,VVS2,61.4,56.0,5539,5.72,5.75,3.53,116.1017
13496,0.7,Ideal,D,VVS2,61.7,55.0,5539,5.73,5.75,3.54,116.63415000000002
13497,0.7,Ideal,D,VVS2,60.7,57.0,5539,5.75,5.78,3.5,116.32249999999999
13498,0.7,Ideal,D,VVS2,61.3,56.0,5539,5.72,5.76,3.52,115.97414399999998
13499,0.7,Ideal,D,VVS2,61.1,55.0,5539,5.75,5.78,3.52,116.9872
13500,0.9,Ideal,G,VS1,62.1,56.0,5540,6.15,6.19,3.83,145.80235500000003
13501,1.21,Premium,I,VS1,61.2,59.0,5540,6.86,6.84,4.19,196.60485600000004
13502,1.21,Premium,J,VS2,60.2,57.0,5541,6.97,6.91,4.18,201.320086
13503,1.01,Very Good,D,SI1,61.5,61.0,5542,6.37,6.47,3.95,162.79490500000003
13504,1.01,Ideal,D,SI1,61.2,57.0,5543,6.47,6.44,3.95,164.58386000000002
13505,1.01,Premium,D,SI1,61.6,60.0,5543,6.47,6.43,3.97,165.160337
13506,1.01,Premium,D,SI1,61.7,62.0,5543,6.34,6.3,3.9,155.7738
13507,1.01,Premium,D,SI1,61.8,60.0,5543,6.37,6.35,3.93,158.96653500000002
13508,1.01,Good,D,SI1,63.8,58.0,5543,6.38,6.34,4.06,164.22375199999996
13509,1.01,Very Good,D,SI1,63.1,60.0,5543,6.39,6.32,4.01,161.94304799999998
13510,1.06,Premium,G,VS2,62.5,58.0,5543,6.52,6.47,4.06,171.26866399999997
13511,1.01,Premium,D,SI1,60.0,60.0,5543,6.51,6.45,3.89,163.339155
13512,1.01,Premium,D,SI1,62.9,59.0,5543,6.43,6.39,4.03,165.583431
13513,1.01,Premium,D,SI1,62.6,58.0,5543,6.44,6.33,4.0,163.0608
13514,1.01,Premium,E,SI1,59.8,59.0,5543,6.52,6.48,3.89,164.350944
13515,1.0,Premium,E,SI1,60.3,62.0,5544,6.33,6.25,3.79,149.941875
13516,1.0,Very Good,E,VS2,62.4,62.0,5544,6.33,6.39,3.97,160.58133899999999
13517,1.0,Premium,F,SI1,61.9,60.0,5544,6.34,6.39,3.94,159.619644
13518,1.0,Good,G,VS2,62.9,56.0,5544,6.33,6.39,4.0,161.79479999999998
13519,1.0,Very Good,G,VS2,62.7,58.0,5544,6.34,6.42,4.0,162.81119999999999
13520,1.2,Good,E,SI2,63.3,55.0,5544,6.73,6.77,4.27,194.550167
13521,1.01,Good,H,SI1,60.1,61.0,5544,6.5,6.47,3.9,164.0145
13522,1.01,Good,D,SI1,65.1,57.0,5544,6.3,6.32,4.11,163.64376000000001
13523,1.0,Good,H,VS1,61.3,64.0,5544,6.39,6.33,3.9,157.74992999999998
13524,1.32,Ideal,I,SI1,61.7,56.0,5544,7.11,7.05,4.37,219.048435
13525,1.0,Premium,E,SI1,61.9,60.0,5544,6.46,6.37,3.97,163.366294
13526,1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88,158.675704
13527,1.0,Premium,E,SI1,62.6,60.0,5544,6.35,6.3,3.97,158.81985
13528,1.1,Ideal,I,VS1,61.7,57.0,5544,6.65,6.62,4.09,180.05407
13529,1.1,Premium,H,SI1,59.6,58.0,5544,6.79,6.74,4.03,184.431338
13530,1.1,Ideal,G,SI1,61.9,55.0,5545,6.62,6.66,4.11,181.206612
13531,1.35,Premium,J,SI1,60.9,59.0,5546,7.07,7.12,4.32,217.46188800000002
13532,1.12,Ideal,E,SI2,62.0,57.0,5546,6.61,6.63,4.11,180.11787300000003
13533,1.0,Good,D,SI1,60.5,60.0,5546,6.37,6.42,3.87,158.26519800000003
13534,1.31,Premium,J,SI1,59.4,60.0,5546,7.12,7.06,4.21,211.62491199999997
13535,1.31,Ideal,I,SI2,63.6,55.0,5546,6.98,6.92,4.42,213.493072
13536,1.27,Premium,I,SI1,62.3,56.0,5547,6.93,6.85,4.29,203.64844499999998
13537,1.11,Ideal,D,SI2,61.6,55.0,5547,6.62,6.66,4.09,180.324828
13538,0.9,Very Good,D,VS1,63.0,58.0,5547,6.11,6.14,3.86,144.80944399999998
13539,1.12,Premium,E,SI1,58.8,61.0,5547,6.8,6.74,3.98,182.41136
13540,1.14,Ideal,G,SI1,62.2,56.0,5548,6.66,6.69,4.15,184.90491000000003
13541,1.14,Ideal,D,SI2,61.4,56.0,5548,6.69,6.77,4.13,187.053069
13542,1.14,Premium,G,SI1,62.3,59.0,5548,6.66,6.69,4.16,185.35046400000004
13543,1.13,Very Good,H,VS2,61.4,61.0,5548,6.67,6.71,4.11,183.945927
13544,0.96,Very Good,D,SI1,59.9,58.0,5548,6.4,6.46,3.85,159.17440000000002
13545,1.02,Ideal,F,SI1,60.1,59.0,5549,6.59,6.56,3.95,170.76008
13546,1.06,Premium,H,VS1,62.5,58.0,5549,6.5,6.47,4.05,170.32274999999998
13547,1.11,Premium,H,VS2,62.4,58.0,5550,6.69,6.57,4.14,181.966662
13548,1.23,Very Good,G,SI2,63.4,58.0,5550,6.8,6.77,4.3,197.95479999999998
13549,1.06,Premium,I,VS1,61.2,57.1,5550,6.56,6.59,4.03,174.218512
13550,1.01,Ideal,H,VS1,59.8,59.0,5550,6.52,6.56,3.91,167.235392
13551,1.09,Very Good,H,VS2,63.0,54.0,5551,6.61,6.54,4.14,178.969716
13552,1.03,Very Good,D,SI1,63.0,59.0,5551,6.39,6.44,4.04,166.252464
13553,1.03,Ideal,D,SI1,62.4,57.0,5551,6.44,6.47,4.03,167.91720400000003
13554,1.07,Ideal,G,SI1,62.2,56.0,5551,6.52,6.56,4.07,174.07878399999998
13555,0.9,Fair,E,VVS2,58.1,59.0,5551,6.21,6.26,3.62,140.726052
13556,1.18,Ideal,I,VS1,62.2,57.0,5551,6.76,6.72,4.19,190.33996800000003
13557,1.2,Premium,D,SI2,62.0,58.0,5551,6.84,6.77,4.22,195.41469599999996
13558,1.2,Premium,D,SI2,62.6,57.0,5551,6.84,6.74,4.25,195.93179999999998
13559,1.12,Ideal,G,SI1,62.0,55.0,5551,6.68,6.65,4.13,183.46285999999998
13560,1.02,Ideal,E,SI1,62.2,57.0,5553,6.41,6.45,4.0,165.37800000000001
13561,1.02,Very Good,E,SI1,59.2,56.0,5553,6.57,6.63,3.91,170.316081
13562,1.96,Fair,F,I1,66.6,60.0,5554,7.59,7.56,5.04,289.19721599999997
13563,1.16,Premium,H,SI1,61.2,57.0,5554,6.84,6.76,4.16,192.351744
13564,1.16,Ideal,H,SI1,62.2,55.0,5554,6.79,6.74,4.21,192.668966
13565,1.16,Premium,H,SI1,61.2,58.0,5554,6.81,6.76,4.15,191.04774
13566,1.05,Good,H,VS1,63.3,57.0,5555,6.4,6.45,4.07,168.0096
13567,1.01,Ideal,G,SI1,62.7,57.0,5555,6.3,6.34,3.96,158.17032
13568,1.01,Ideal,G,SI1,63.0,57.0,5555,6.37,6.4,4.02,163.88735999999997
13569,1.0,Ideal,E,SI1,61.4,57.0,5555,6.43,6.5,3.97,165.92615
13570,1.0,Ideal,E,SI1,61.7,57.0,5555,6.39,6.42,3.95,162.04401
13571,1.0,Ideal,E,SI1,61.4,58.0,5555,6.41,6.43,3.94,162.39222199999998
13572,1.24,Premium,I,SI1,60.4,58.0,5555,7.02,6.95,4.22,205.88958
13573,1.21,Very Good,G,SI2,59.6,60.0,5556,6.92,6.94,4.13,198.342424
13574,1.01,Very Good,E,SI1,60.0,60.0,5556,6.45,6.49,3.88,162.41874
13575,1.21,Ideal,I,SI1,60.6,55.0,5556,6.92,6.87,4.18,198.71887199999998
13576,1.21,Premium,I,SI1,62.3,59.0,5556,6.81,6.77,4.23,195.018651
13577,1.21,Premium,G,SI1,59.5,62.0,5556,6.65,6.57,3.84,167.77152
13578,1.21,Premium,J,VS1,59.5,60.0,5556,6.99,6.9,4.13,199.19403
13579,1.17,Ideal,F,SI2,62.2,55.0,5556,6.73,6.7,4.18,188.48038
13580,1.21,Premium,I,SI1,60.6,56.0,5556,6.97,6.89,4.2,201.69786
13581,1.0,Very Good,I,VS1,60.8,59.0,5557,6.39,6.44,3.9,160.49124
13582,1.04,Very Good,D,SI1,63.4,55.0,5557,6.41,6.46,4.08,168.947088
13583,1.05,Premium,F,SI1,61.8,56.0,5557,6.55,6.45,4.02,169.83495
13584,1.05,Premium,F,SI1,60.3,60.0,5557,6.66,6.54,3.98,173.35447200000002
13585,1.05,Ideal,F,SI1,62.0,55.0,5557,6.54,6.5,4.04,171.7404
13586,1.05,Premium,F,SI1,61.6,57.0,5557,6.56,6.53,4.03,172.632304
13587,1.21,Very Good,G,SI2,62.8,60.0,5558,6.7,6.77,4.23,191.86857000000003
13588,1.01,Very Good,H,VS2,62.8,59.0,5559,6.33,6.38,3.99,161.137746
13589,1.08,Ideal,G,VS2,62.1,57.0,5559,6.54,6.57,4.07,174.87894600000004
13590,1.01,Premium,F,SI1,60.6,58.0,5559,6.54,6.49,3.95,167.65617
13591,1.01,Good,F,VS2,63.1,56.0,5560,6.28,6.37,3.99,159.614364
13592,1.01,Very Good,F,VS2,61.0,59.0,5560,6.39,6.46,3.92,161.81524799999997
13593,1.07,Premium,F,SI1,59.6,58.0,5561,6.68,6.72,3.99,179.109504
13594,1.07,Good,F,SI1,63.4,56.0,5561,6.51,6.52,4.13,175.29867599999997
13595,1.04,Premium,H,VS2,61.2,59.0,5561,6.57,6.51,4.0,171.0828
13596,1.29,Very Good,I,VS1,61.1,58.0,5562,6.98,7.03,4.28,210.01703200000003
13597,1.18,Very Good,G,SI2,62.4,56.0,5562,6.8,6.83,4.25,197.387
13598,1.19,Very Good,D,SI2,63.5,57.0,5562,6.67,6.75,4.26,191.79585
13599,1.2,Ideal,G,SI2,58.9,60.0,5562,6.98,6.94,4.1,198.60892
13600,0.9,Ideal,G,VVS1,61.6,57.0,5564,6.24,6.16,3.82,146.834688
13601,1.15,Ideal,G,VS2,59.2,56.0,5564,6.88,6.83,0.0,0.0
13602,1.02,Very Good,H,VS2,62.4,57.0,5565,6.35,6.4,3.98,161.7472
13603,1.02,Very Good,E,VS2,62.8,59.0,5565,6.39,6.44,4.03,165.84094800000003
13604,1.2,Very Good,H,SI1,62.8,58.0,5567,6.73,6.8,4.25,194.497
13605,1.17,Good,D,SI2,60.4,65.0,5567,6.81,6.77,4.1,189.02516999999997
13606,1.3,Premium,J,SI1,61.0,59.0,5569,7.09,7.01,4.3,213.71387
13607,1.3,Premium,J,SI1,61.9,56.0,5569,7.07,7.04,4.37,217.50713600000003
13608,1.02,Premium,H,VS1,58.5,57.0,5569,6.65,6.61,3.88,170.55122000000003
13609,1.02,Premium,H,VS1,62.1,59.0,5569,6.43,6.38,3.98,163.27313199999998
13610,1.02,Ideal,H,VS1,62.2,56.0,5569,6.48,6.42,4.01,166.822416
13611,1.09,Very Good,F,SI1,62.3,57.0,5570,6.55,6.61,4.1,177.51155
13612,1.2,Good,I,VS1,57.8,61.0,5570,7.02,6.96,4.04,197.39116799999996
13613,1.04,Ideal,G,SI1,61.9,53.0,5570,6.53,6.54,4.05,172.96011000000001
13614,1.0,Very Good,E,SI1,62.4,59.0,5571,6.36,6.42,3.99,162.91648800000002
13615,1.01,Ideal,E,SI1,61.9,56.0,5571,6.43,6.47,3.99,165.992379
13616,1.13,Premium,H,VS2,62.8,59.0,5571,6.63,6.58,4.15,181.04541
13617,1.0,Premium,H,VS2,59.4,61.0,5572,6.51,6.46,3.85,161.91021
13618,1.21,Premium,J,VVS2,60.8,60.0,5572,6.86,6.88,4.18,197.282624
13619,0.95,Very Good,G,VS1,59.9,58.0,5572,6.37,6.41,3.83,156.38541100000003
13620,1.04,Ideal,I,VS1,61.4,58.0,5572,6.46,6.54,3.99,168.571116
13621,1.07,Premium,H,VS2,62.4,57.0,5573,6.58,6.52,4.09,175.46754399999998
13622,1.0,Premium,F,SI1,62.0,60.0,5574,6.42,6.36,3.96,161.691552
13623,1.08,Good,E,SI1,58.4,60.0,5575,6.71,6.74,3.93,177.735822
13624,1.11,Very Good,J,VS1,59.9,56.0,5576,6.8,6.77,4.07,187.36651999999998
13625,1.16,Good,H,SI1,64.0,58.0,5576,6.56,6.63,4.22,183.53961599999997
13626,1.01,Ideal,G,SI1,62.6,56.0,5576,6.41,6.44,4.02,165.947208
13627,1.04,Ideal,H,VS1,62.7,55.0,5577,6.43,6.49,4.05,169.009335
13628,1.04,Ideal,H,VS1,62.7,57.0,5577,6.42,6.46,4.04,167.551728
13629,1.06,Ideal,I,VS1,62.0,55.0,5577,6.55,6.58,4.07,175.41293
13630,1.2,Ideal,I,SI1,60.1,56.0,5578,6.9,6.84,4.13,194.91948
13631,1.2,Ideal,H,SI2,62.7,55.0,5578,6.74,6.69,4.21,189.831426
13632,1.35,Very Good,I,SI2,58.6,63.0,5579,7.28,7.19,4.24,221.93516800000003
13633,1.03,Premium,H,VS2,61.0,58.0,5579,6.53,6.46,3.96,167.047848
13634,1.05,Premium,H,VS1,60.9,60.0,5580,6.58,6.53,3.99,171.43992600000004
13635,1.06,Premium,F,SI1,60.4,62.0,5580,6.62,6.59,3.99,174.066942
13636,1.03,Premium,G,SI1,60.1,60.0,5581,6.55,6.52,3.93,167.83458
13637,1.02,Premium,G,VS2,62.0,57.0,5581,6.48,6.43,4.0,166.6656
13638,1.13,Premium,F,SI1,60.6,60.0,5581,6.76,6.67,4.07,183.513044
13639,1.31,Very Good,I,SI2,60.8,57.0,5582,7.06,7.12,4.31,216.65163199999995
13640,1.08,Premium,H,VS1,59.6,59.0,5582,6.72,6.66,3.99,178.573248
13641,1.1,Ideal,H,SI1,62.7,57.0,5583,6.6,6.63,4.15,181.5957
13642,1.24,Premium,F,SI2,62.8,60.0,5583,6.84,6.82,4.29,200.123352
13643,1.37,Very Good,I,SI2,63.0,57.0,5584,6.98,7.05,4.42,217.50378
13644,1.13,Very Good,F,SI1,63.2,56.0,5584,6.66,6.69,4.22,188.02378800000002
13645,1.24,Very Good,I,SI1,60.0,59.0,5584,6.98,7.01,4.2,205.50516000000002
13646,1.17,Very Good,H,VS2,59.6,59.0,5585,6.84,6.88,4.09,192.47212799999997
